Partition,Algorithm,BlendWeight,User,TestTime,NAttempted,NGood,Coverage,RMSE,Predict.nDCG,Predict.nDCG.Raw,TopN.nDCG,AvgPrec,Rank,RecipRank
5,ii-svd-blend,0,105455,0.583,5,5,1.0,0.4759295745000962,1.0,13.069607253646886,0.0,0.0,,0.0
4,lucene,,57242,0.097,5,5,1.0,0.38208926497776424,0.988227325953145,13.90015721397125,0.0,0.0,,0.0
5,ii,,48821,0.6950000000000001,5,5,1.0,1.1634744101665855,0.9573294310847944,11.922959427791637,0.06916057155422604,0.04,25,0.04
4,lucene,,58346,0.183,5,5,1.0,0.3120335877303896,1.0,13.315748688506009,0.0,0.0,,0.0
5,ii-svd-blend,0,106236,0.34,5,5,1.0,0.2264097863225963,1.0,13.781086967542706,0.0,0.0,,0.0
1,ii-svd-blend,0.2,96296,0.499,5,5,1.0,0.7636644452777692,0.9836769324775081,15.065748688506009,0.0,0.0,,0.0
4,lucene,,58802,0.168,5,4,0.8,1.0673915321005494,0.7967466177714689,12.904648767857287,0.0,0.0,,0.0
4,lucene,,60729,0.07200000000000001,5,5,1.0,0.6825412489740089,0.9494779906517096,14.7464252465794,0.0,0.0,,0.0
4,lucene,,62505,0.11800000000000001,5,4,0.8,0.6265517285797663,0.8049679597643484,11.52371901428583,0.0,0.0,,0.0
4,lucene,,63295,0.14400000000000002,5,5,1.0,0.3988106108315769,0.9839032515546107,15.281086967542706,0.3219349689077872,0.5,2,0.5
5,ii-svd-blend,0,106512,0.43,5,5,1.0,0.28465155678406684,1.0,14.065748688506009,0.0637701779503053,0.045454545454545456,22,0.045454545454545456
5,ii,,49129,0.612,5,5,1.0,1.2321237817439445,0.9667565057568875,10.526944590681547,0.0,0.0,,0.0
1,ii-svd-blend,0.2,96320,0.42,5,5,1.0,0.6945685056903105,1.0,13.385072130432615,0.0,0.0,,0.0
4,lucene,,64365,0.093,5,5,1.0,0.4459770921446533,0.9454914043345096,14.211763525616098,0.0,0.0,,0.0
1,ii-svd-blend,0.2,97436,0.166,5,5,1.0,1.0366377316455972,0.9781422167712653,8.258000942002036,0.0,0.0,,0.0
4,lucene,,67584,0.126,5,4,0.8,0.8741516399493393,0.7679651608535002,8.642789260714373,0.0,0.0,,0.0
5,ii-svd-blend,0,108010,0.255,5,5,1.0,1.2802680678183156,0.942050146508591,11.138297706828334,0.0,0.0,,0.0
4,lucene,,67615,0.096,5,5,1.0,0.49774245420290436,0.9951575398929525,14.2464252465794,0.0,0.0,,0.0
4,lucene,,67683,0.148,5,5,1.0,0.7415294419982975,0.9770439747413355,8.52308602554067,0.0,0.0,,0.0
4,lucene,,69374,0.061,5,5,1.0,1.0515546990241937,0.966546061550005,12.554522170108255,0.0,0.0,,0.0
5,ii,,49642,0.48,5,5,1.0,1.2955489201144659,0.9923845002811218,8.530803155822426,0.0,0.0,,0.0
1,ii-svd-blend,0.2,98880,0.336,5,5,1.0,0.32353838526987094,1.0,12.50028381172028,0.08093631371505432,0.09090909090909091,11,0.09090909090909091
4,lucene,,69519,0.114,5,5,1.0,0.45563854939708465,0.9753252858231372,12.469480655897856,0.0,0.0,,0.0
5,ii-svd-blend,0,108159,0.47800000000000004,5,5,1.0,0.7678890926473853,0.9864837613199109,14.615495493007945,0.0,0.0,,0.0
4,lucene,,70201,0.13,5,5,1.0,0.34213920718143953,1.0,12.034945532683583,0.11250444147369403,0.16666666666666666,6,0.16666666666666666
1,ii-svd-blend,0.2,99471,0.307,5,5,1.0,0.7521428732182273,0.981230677809096,13.069607253646886,0.0,0.0,,0.0
4,lucene,,70905,0.11900000000000001,5,5,1.0,1.1975346386583705,0.9147697345493677,10.815748688506009,0.11001780174841004,0.09090909090909091,11,0.09090909090909091
5,ii,,49666,0.381,5,5,1.0,0.4811546534936948,1.0,13.319607253646886,0.12034381430782952,0.14285714285714285,7,0.14285714285714285
5,ii-svd-blend,0,109177,0.291,5,5,1.0,0.5677672712498367,1.0,16.06189012336513,0.31129586627706607,0.5,2,0.5
4,lucene,,72229,0.17,5,5,1.0,0.5093657032516472,0.9807239775722004,12.719480655897856,0.0,0.0,,0.0
1,ii-svd-blend,0.2,101004,0.296,5,5,1.0,0.524576959389757,1.0,14.635072130432615,0.07661179330687273,0.045454545454545456,22,0.045454545454545456
5,ii,,50019,0.26,5,5,1.0,1.4233699039308352,0.9816730118038312,12.9964252465794,0.0,0.0,,0.0
4,lucene,,72832,0.168,5,5,1.0,1.30662377338982,0.8028091252488327,6.858127539751069,0.0,0.0,,0.0
4,lucene,,73132,0.079,5,5,1.0,0.8966244904128493,0.9602749986991552,12.373212623289701,0.0,0.0,,0.0
5,ii-svd-blend,0,109347,0.359,5,5,1.0,1.0520758785526003,0.9224609517558012,13.546172051081339,0.0,0.0,,0.0
5,ii,,50283,0.246,5,5,1.0,1.0176055457546047,0.9652417453686439,13.885072130432615,0.0,0.0,,0.0
4,lucene,,74248,0.127,5,5,1.0,1.1861332240385134,0.9544845920707244,11.85812753975107,0.0,0.0,,0.0
4,lucene,,75001,0.093,5,5,1.0,0.33084071454857167,0.985767352933584,12.781086967542706,0.0,0.0,,0.0
5,ii,,51255,0.181,5,5,1.0,0.28689387155946455,0.9949643501839007,12.934818934934553,0.07762116762938263,0.045454545454545456,22,0.045454545454545456
1,ii-svd-blend,0.2,101379,0.481,5,5,1.0,0.7525286731781629,0.9620729671867088,12.781086967542706,0.06797844859583084,0.1,10,0.1
4,lucene,,75438,0.178,5,5,1.0,1.340695317001991,0.9679069023617798,11.846268032608155,0.0,0.0,,0.0
5,ii,,51460,0.226,5,5,1.0,0.34763540064359044,0.9957932567145273,15.4964252465794,0.28916795866869366,0.5,2,0.5
4,lucene,,75754,0.14,5,5,1.0,0.7043117996512188,0.971686092166389,12.66587528625504,0.0,0.0,,0.0
5,ii-svd-blend,0,110148,0.448,5,5,1.0,0.9210607635001018,0.9019269529200966,11.531086967542706,0.0,0.0,,0.0
4,lucene,,76612,0.073,5,5,1.0,0.7231624844640229,0.9876026718851441,14.700537007218344,0.061180825111752025,0.047619047619047616,21,0.047619047619047616
4,lucene,,76630,0.083,5,5,1.0,0.7024714057899862,0.9918265895478082,12.15015721397125,0.0,0.0,,0.0
4,lucene,,77512,0.17500000000000002,5,5,1.0,1.4202224777021193,0.8553241683815805,10.596551844328435,0.0,0.0,,0.0
5,ii-svd-blend,0,110773,0.454,5,5,1.0,0.8154656801505856,0.9433161152129509,14.211763525616098,0.0,0.0,,0.0
4,lucene,,78917,0.14300000000000002,5,5,1.0,0.3734347755897058,0.981707766941761,15.277228402401827,0.0,0.0,,0.0
1,ii-svd-blend,0.2,102025,0.712,5,5,1.0,0.373157416286574,0.9793558614347407,14.965622090756977,0.38882284133888445,0.5526315789473684,1,1.0
4,lucene,,79107,0.076,5,5,1.0,0.5201596904538361,0.9944140121300696,11.654015779112127,0.0,0.0,,0.0
5,ii,,52004,0.651,5,5,1.0,0.49149756952814094,0.9974791995977742,13.715622090756977,0.3636288580267825,1.0,1,1.0
4,lucene,,79401,0.179,5,5,1.0,0.3910689124832423,0.9813292810373915,14.961763525616098,0.0,0.0,,0.0
1,ii-svd-blend,0.2,102386,0.28300000000000003,5,5,1.0,0.4387550601494287,0.9881183381691238,15.346551844328435,0.0,0.0,,0.0
5,ii-svd-blend,0,112217,0.342,5,5,1.0,1.1976542731770656,0.9719386795841725,15.050663604967376,0.0,0.0,,0.0
4,lucene,,79601,0.17400000000000002,5,5,1.0,0.4678727086920905,1.0,14.2464252465794,0.0,0.0,,0.0
4,lucene,,80070,0.049,5,5,1.0,1.124582457213796,0.9066123768952534,9.300030616222216,0.0,0.0,,0.0
4,lucene,,81574,0.042,5,5,1.0,1.0415716999294942,0.9387301458491948,14.377355000150859,0.0,0.0,,0.0
1,ii-svd-blend,0.2,103582,0.234,5,5,1.0,0.32173480254831244,1.0,12.965622090756977,0.0,0.0,,0.0
5,ii-svd-blend,0,114316,0.234,5,5,1.0,0.35497911516912084,1.0,15.2464252465794,0.0,0.0,,0.0
5,ii,,52437,0.452,5,5,1.0,0.7851039155632841,0.9761482730547975,13.553889181363095,0.0,0.0,,0.0
4,lucene,,82472,0.099,5,5,1.0,0.304434279099214,0.9849153167504135,14.31189012336513,0.0,0.0,,0.0
4,lucene,,85242,0.061,5,5,1.0,0.3707032231185173,0.985403467143771,16.87735500015086,0.0,0.0,,0.0
4,lucene,,86449,0.066,5,5,1.0,1.3647249263773589,0.9757340800909284,13.161732909393884,0.0,0.0,,0.0
4,lucene,,86589,0.128,5,4,0.8,1.3123023313936475,0.7953129475182827,12.089183891071558,0.0,0.0,,0.0
5,ii-svd-blend,0,116550,0.332,5,5,1.0,0.36734756978871563,0.9854170995982594,14.81189012336513,0.0,0.0,,0.0
1,ii-svd-blend,0.2,103667,0.452,5,5,1.0,0.2810881019628385,0.9956547213059731,15.00028381172028,0.3318786276990409,0.5,2,0.5
4,lucene,,86768,0.222,5,5,1.0,0.8613805833675728,0.9955067507554577,14.504142376861159,0.0,0.0,,0.0
4,lucene,,89321,0.066,5,5,1.0,0.586201541734321,0.953166456242832,15.342693279187555,0.0,0.0,,0.0
5,ii-svd-blend,0,116708,0.28400000000000003,5,5,1.0,0.7067850840420419,0.9606430032282963,13.896298648830369,0.0,0.0,,0.0
4,lucene,,89988,0.161,5,5,1.0,0.5722473871240276,0.9950606547232285,13.965622090756977,0.0,0.0,,0.0
5,ii,,52520,0.78,5,5,1.0,0.7064669984806251,0.9419409894456812,14.662016721114163,0.3212180859435356,0.5,2,0.5
4,lucene,,90145,0.10300000000000001,5,5,1.0,0.7564498666084829,0.9695244011027448,13.946678442077467,0.0,0.0,,0.0
4,lucene,,90216,0.132,5,5,1.0,0.436364072303685,0.9713321705606909,10.68867750007543,0.0,0.0,,0.0
5,ii,,54114,0.199,5,5,1.0,1.093076023740613,0.9393019692745385,15.058031558224252,0.0,0.0,,0.0
5,ii-svd-blend,0,117258,0.453,5,5,1.0,0.5659170759227167,0.9737629509689091,16.12735500015086,0.5434162364900011,1.0,1,1.0
4,lucene,,91346,0.099,5,5,1.0,0.9695493160207799,0.9726337945295601,14.234565739436487,0.0,0.0,,0.0
1,ii-svd-blend,0.2,103872,0.733,5,5,1.0,0.5900274628032498,0.995198787644136,13.569607253646886,0.0,0.0,,0.0
4,lucene,,92814,0.10400000000000001,5,5,1.0,0.4854697987130264,0.978657531920457,14.465622090756977,0.0,0.0,,0.0
4,lucene,,93347,0.041,5,3,0.6,0.6581515867955309,0.646415397216498,6.630929753571458,0.0,0.0,,0.0
4,lucene,,93623,0.068,5,5,1.0,0.6235143258776614,0.9851295720965634,16.56189012336513,0.0,0.0,,0.0
1,ii-svd-blend,0.2,104529,0.20500000000000002,5,5,1.0,0.48863351379678716,0.9957932567145273,15.4964252465794,0.0,0.0,,0.0
4,lucene,,95290,0.082,5,5,1.0,1.8352691483546173,0.9423085706130288,14.718847667152694,0.0,0.0,,0.0
5,ii-svd-blend,0,117493,0.402,5,5,1.0,0.5227193133283996,0.9828364469725283,14.315748688506009,0.0,0.0,,0.0
5,ii,,54989,0.47600000000000003,5,5,1.0,0.6689673130696682,0.9598535314624437,11.954395572359223,0.0,0.0,,0.0
4,lucene,,95524,0.159,5,5,1.0,0.42534967312307187,0.9975357357982922,14.031086967542706,0.0,0.0,,0.0
1,ii-svd-blend,0.2,104732,0.228,5,5,1.0,0.5217855327987297,0.9833678029712797,14.781086967542706,0.0,0.0,,0.0
5,ii-svd-blend,0,118304,0.201,5,5,1.0,0.6838277172571443,0.9458647610248547,13.777228402401827,0.0,0.0,,0.0
4,lucene,,95708,0.139,5,5,1.0,0.12152609102102407,1.0,12.25028381172028,0.0,0.0,,0.0
4,lucene,,96864,0.10200000000000001,5,5,1.0,0.43370977606439465,0.9944695857077438,12.465622090756977,0.0,0.0,,0.0
4,lucene,,96977,0.066,5,4,0.8,1.1848975228095917,0.7879655707910707,9.261859507142916,0.0,0.0,,0.0
5,ii,,55704,0.43,5,5,1.0,0.7819136500180035,0.9797120692344223,13.7464252465794,0.0,0.0,,0.0
4,lucene,,97384,0.125,5,5,1.0,0.6951131786519557,0.9877753074453086,16.492566681438525,0.0,0.0,,0.0
5,ii,,56478,0.164,5,5,1.0,1.3753684615488713,0.9522954899035626,12.607494551005908,0.0,0.0,,0.0
4,lucene,,97881,0.126,5,5,1.0,0.7282493071788074,0.9730624654211245,15.696678442077467,0.0,0.0,,0.0
1,ii-svd-blend,0.2,104887,0.531,5,5,1.0,0.451181931464605,1.0,10.258000942002038,0.3899395235597752,1.0,1,1.0
5,ii-svd-blend,0,119309,0.484,5,5,1.0,0.6243431397537746,0.9931094901590858,14.430960369793672,0.0,0.0,,0.0
4,lucene,,98278,0.08,5,5,1.0,0.7318780059136963,0.9307945179390518,11.90015721397125,0.0,0.0,,0.0
4,lucene,,98741,0.07,5,4,0.8,0.6370425024128779,0.8941331676663479,13.02371901428583,0.0,0.0,,0.0
4,lucene,,99429,0.169,5,3,0.6,0.5255723742027821,0.7902561807597516,9.7082541375001,0.0,0.0,,0.0
5,ii-svd-blend,0,119625,0.308,5,5,1.0,0.7542168383279959,0.9594878134164502,14.662016721114163,0.0,0.0,,0.0
1,ii-svd-blend,0.2,104958,0.372,5,5,1.0,0.9675083350013826,0.9642571396805221,12.042662662965341,0.0,0.0,,0.0
5,ii,,57387,0.426,5,5,1.0,0.5270026374126875,0.982865626943455,14.56189012336513,0.0,0.0,,0.0
4,lucene,,100540,0.112,5,5,1.0,0.7063600478593117,0.9950160245687534,13.069607253646886,0.07794643905054377,0.06666666666666667,15,0.06666666666666667
5,ii-svd-blend,0,120320,0.23900000000000002,5,5,1.0,1.004369616266721,0.9058810034118974,10.588550902326398,0.0,0.0,,0.0
4,lucene,,101785,0.171,5,4,0.8,0.5406667612056749,0.9571311271292898,11.077324383928644,0.0,0.0,,0.0
5,ii,,57474,0.255,5,5,1.0,0.4031245579204665,1.0,14.385072130432615,0.0,0.0,,0.0
4,lucene,,101952,0.064,5,4,0.8,0.9380346005846839,0.9013417285973415,14.404648767857287,0.0,0.0,,0.0
4,lucene,,102532,0.147,5,5,1.0,0.5629233117690744,0.9716700907515596,16.092693279187557,0.0,0.0,,0.0
1,ii-svd-blend,0.2,109550,0.463,5,5,1.0,0.6701654333841355,0.9668095579656761,13.115495493007945,0.25800271554237775,0.5,2,0.5
5,ii,,57742,0.231,5,5,1.0,0.8394747656848142,0.9614479551444008,12.469480655897856,0.0,0.0,,0.0
4,lucene,,102679,0.12,5,5,1.0,1.0707538126383342,1.0,5.561606311644851,0.0,0.0,,0.0
5,ii-svd-blend,0,120729,0.419,5,5,1.0,0.8054408016394983,0.9970345900155874,11.654015779112127,0.0924786074132256,0.07692307692307693,13,0.07692307692307693
4,lucene,,104397,0.123,5,5,1.0,0.6623265023181996,0.981707766941761,15.277228402401827,0.12453786114454217,0.2,5,0.2
1,ii-svd-blend,0.2,111494,0.256,5,5,1.0,1.0534974053663235,0.9849624433903668,13.369354058148824,0.0,0.0,,0.0
4,lucene,,107020,0.058,5,5,1.0,0.5705143813348802,0.9510537418609251,15.2464252465794,0.0,0.0,,0.0
5,ii-svd-blend,0,120907,0.23500000000000001,5,5,1.0,0.6560831629559432,0.956206845160308,12.430960369793672,0.0,0.0,,0.0
4,lucene,,108195,0.166,5,5,1.0,0.6922757330966831,1.0,13.069607253646886,0.11516413225806119,0.1,10,0.1
5,ii,,59424,0.465,5,5,1.0,0.7694843507099601,0.9667594066963875,16.55803155822425,0.0,0.0,,0.0
4,lucene,,109429,0.135,5,5,1.0,0.69247111669502,0.9732265720199264,13.41587528625504,0.0,0.0,,0.0
4,lucene,,111036,0.046,5,4,0.8,1.773380999635505,0.6359161308723452,8.154648767857287,0.0,0.0,,0.0
4,lucene,,111416,0.082,5,5,1.0,0.5481973885561064,0.9954381181500892,14.284945532683583,0.0,0.0,,0.0
5,ii-svd-blend,0,120941,0.362,5,5,1.0,1.972742178164705,0.8427012098055556,9.150157213971248,0.0,0.0,,0.0
4,lucene,,112736,0.066,5,5,1.0,1.5148412013260915,0.8157789442911939,9.930960369793672,0.0,0.0,,0.0
1,ii-svd-blend,0.2,111827,0.594,5,5,1.0,0.46986804539046795,0.9833678029712797,14.781086967542706,0.0,0.0,,0.0
4,lucene,,112948,0.113,5,5,1.0,0.37011958176288856,0.9953240321649106,13.934818934934553,0.2253274869482564,0.3333333333333333,3,0.3333333333333333
4,lucene,,113518,0.14400000000000002,5,4,0.8,0.3957914228669635,0.8941605775849387,11.2082541375001,0.0,0.0,,0.0
5,ii,,60016,0.5680000000000001,5,5,1.0,0.1688963078560584,1.0,11.504142376861159,0.0,0.0,,0.0
4,lucene,,113540,0.162,5,5,1.0,0.2746414547787552,1.0,12.885072130432615,0.0,0.0,,0.0
5,ii-svd-blend,0,121303,0.47100000000000003,5,5,1.0,0.4131245104502344,0.9818591958247704,13.531086967542706,0.0,0.0,,0.0
1,ii-svd-blend,0.2,111841,0.423,5,5,1.0,0.39611602615376523,0.9925833709020172,13.40015721397125,0.0,0.0,,0.0
4,lucene,,113673,0.14,5,5,1.0,0.7443373867953986,0.9474116542840348,12.615495493007945,0.0,0.0,,0.0
4,lucene,,114448,0.094,5,5,1.0,0.3944116573843924,1.0,16.52722840240183,0.07255072076491682,0.05555555555555555,18,0.05555555555555555
5,ii,,60022,0.417,5,5,1.0,0.9585324285011406,0.9181774193879462,12.946678442077467,0.0,0.0,,0.0
4,lucene,,115364,0.171,5,5,1.0,1.2849712250255136,0.9222998098013767,8.76922746039979,0.0,0.0,,0.0
1,ii-svd-blend,0.2,114499,0.34600000000000003,5,5,1.0,0.2681450470857621,0.9858053004159875,12.815748688506009,0.0,0.0,,0.0
4,lucene,,117007,0.11,5,5,1.0,0.2800838637799038,0.9841233806349599,15.4964252465794,0.0,0.0,,0.0
4,lucene,,117144,0.133,5,5,1.0,1.2248082768920632,0.8886659561881708,10.254142376861159,0.0,0.0,,0.0
5,ii-svd-blend,0,124078,0.661,5,5,1.0,0.7653558376275575,0.9348499586187451,14.846551844328435,0.0,0.0,,0.0
5,ii,,60710,0.41200000000000003,5,5,1.0,0.5995723014258421,0.956594073259902,12.200537007218344,0.0,0.0,,0.0
4,lucene,,117905,0.124,5,5,1.0,0.5311569479011146,0.9884055937926558,15.73134016304077,0.0,0.0,,0.0
4,lucene,,119134,0.051000000000000004,5,5,1.0,0.970598690089475,0.9789462247502635,14.146298648830369,0.0,0.0,,0.0
4,lucene,,119522,0.074,5,5,1.0,1.1079177424589088,0.8778927434777135,11.781086967542706,0.0,0.0,,0.0
5,ii-svd-blend,0,124454,0.234,5,5,1.0,0.24519725701332726,1.0,14.281086967542706,0.0,0.0,,0.0
5,ii,,61755,0.225,5,5,1.0,0.40137095523401467,0.9819969833623711,15.527228402401827,0.0,0.0,,0.0
4,lucene,,120572,0.14,5,4,0.8,0.49732978468574496,0.925550358170086,10.7082541375001,0.30251675128356287,0.5,2,0.5
1,ii-svd-blend,0.2,114601,0.62,5,5,1.0,0.7024688255864698,0.9698842202569578,11.40015721397125,0.0,0.0,,0.0
4,lucene,,121052,0.167,5,5,1.0,0.49363913500191875,1.0,13.600410409469312,0.0719538704355238,0.058823529411764705,17,0.058823529411764705
5,ii-svd-blend,0,124683,0.391,5,5,1.0,0.727997752144749,1.0,13.60426897461019,0.0,0.0,,0.0
5,ii,,62046,0.399,5,5,1.0,0.6373870629046076,1.0,10.60426897461019,0.0,0.0,,0.0
4,lucene,,121954,0.133,5,5,1.0,0.44528781082726077,0.9890281712398533,12.15015721397125,0.0,0.0,,0.0
4,lucene,,122693,0.089,5,5,1.0,1.1057455496833775,1.0,16.300663604967376,0.15355465858932538,0.09215686274509804,15,0.06666666666666667
4,lucene,,124936,0.061,5,5,1.0,0.46723936666903226,0.9975296481987828,13.9964252465794,0.2850812634297661,0.5,2,0.5
5,ii-svd-blend,0,124981,0.193,5,5,1.0,0.5077339016233078,0.9818591958247704,13.531086967542706,0.0,0.0,,0.0
1,ii-svd-blend,0.2,117861,0.537,5,5,1.0,0.33397936860423216,0.9976939977103352,14.9964252465794,0.08736877632480751,0.07142857142857142,14,0.07142857142857142
4,lucene,,125171,0.14400000000000002,5,4,0.8,0.3034191214871907,0.9055866445611575,8.261859507142916,0.0,0.0,,0.0
4,lucene,,126292,0.036000000000000004,5,5,1.0,1.123195898259973,0.8947316347785184,11.2464252465794,0.0,0.0,,0.0
5,ii-svd-blend,0,125012,0.189,5,5,1.0,0.25309316696815665,0.9962252185556271,17.27722840240183,0.2883058542008783,0.5,2,0.5
5,ii,,62314,0.491,5,5,1.0,1.046607544580405,0.9942028838778277,11.227197786179612,0.0,0.0,,0.0
4,lucene,,126912,0.147,5,5,1.0,0.48059482585356583,0.9919702672058219,12.369354058148824,0.0,0.0,,0.0
4,lucene,,127453,0.177,5,5,1.0,0.8461428489859865,0.9234866067057245,12.069607253646886,0.0,0.0,,0.0
5,ii-svd-blend,0,128329,0.321,5,5,1.0,1.3615390912710128,0.9835902624177454,12.465622090756977,0.0,0.0,,0.0
4,lucene,,127647,0.058,5,5,1.0,1.128351669934983,0.9619638910982573,14.796172051081339,0.0,0.0,,0.0
1,ii-svd-blend,0.2,117918,0.507,5,5,1.0,0.44213618841932006,1.0,9.823465818787767,0.0,0.0,,0.0
4,lucene,,128045,0.117,5,5,1.0,1.4084334258660685,0.8915883375787865,9.176817992932515,0.05717881783245395,0.05263157894736842,19,0.05263157894736842
4,lucene,,128111,0.17500000000000002,5,5,1.0,0.8787204929115767,0.9764610528133133,13.2464252465794,0.0,0.0,,0.0
4,lucene,,128590,0.09,5,5,1.0,0.8646877127410443,0.9796690086299535,12.803889181363095,0.0,0.0,,0.0
5,ii-svd-blend,0,128480,0.452,5,5,1.0,0.6634269678081349,0.976289592372703,15.196678442077467,0.05850544121017918,0.047619047619047616,21,0.047619047619047616
5,ii,,62805,0.673,5,5,1.0,0.5894952634185519,0.976863717788362,13.319607253646886,0.0,0.0,,0.0
1,ii-svd-blend,0.2,118067,0.467,5,5,1.0,0.5198328927615824,0.9840587403737269,13.531086967542706,0.0,0.0,,0.0
4,lucene,,129078,0.164,5,5,1.0,0.6457176491307017,1.0,12.254142376861159,0.0,0.0,,0.0
4,lucene,,129869,0.055,5,5,1.0,0.5229845685771068,1.0,15.881213565291738,0.0,0.0,,0.0
5,ii,,63018,0.324,5,5,1.0,0.9226450642048799,0.9606947084996861,8.557747746503972,0.0,0.0,,0.0
4,lucene,,130715,0.158,5,5,1.0,0.7997967295032481,0.9847980742421107,11.954395572359223,0.0,0.0,,0.0
4,lucene,,130955,0.07100000000000001,5,5,1.0,0.7874165684216103,0.951912447861177,14.846551844328435,0.0,0.0,,0.0
4,lucene,,131351,0.148,5,5,1.0,0.5717621247483454,0.9860116854622598,14.115495493007945,0.0,0.0,,0.0
1,ii-svd-blend,0.2,119197,0.515,5,5,1.0,0.4431036981361924,0.9746617730182466,14.196678442077467,0.07421195029695044,0.07692307692307693,13,0.07692307692307693
5,ii-svd-blend,0,129005,0.651,5,5,1.0,0.43269213744107754,1.0,13.885072130432615,0.1813002938835622,0.12142857142857143,10,0.1
4,lucene,,134279,0.117,5,4,0.8,0.9346803186316528,0.883509586989016,11.9582541375001,0.0,0.0,,0.0
4,lucene,,135418,0.159,5,5,1.0,0.6134079260663517,0.9810060951158126,16.492566681438525,0.0648660829880189,0.041666666666666664,24,0.041666666666666664
1,ii-svd-blend,0.2,119330,0.28600000000000003,5,5,1.0,0.4615264628021001,0.9661729884210861,14.281086967542706,0.0,0.0,,0.0
4,lucene,,136037,0.063,5,5,1.0,0.4377003435494488,1.0,15.815748688506009,0.08543324750212855,0.07692307692307693,13,0.07692307692307693
5,ii,,63902,0.598,5,5,1.0,0.6699855055896687,0.9549722722726507,10.60426897461019,0.0,0.0,,0.0
4,lucene,,137446,0.083,5,5,1.0,0.3306977391294366,1.0,15.56189012336513,0.0,0.0,,0.0
4,lucene,,137609,0.037,5,5,1.0,1.331666084033332,0.9835860718758763,17.05803155822425,0.0,0.0,,0.0
4,lucene,,138176,0.034,5,4,0.8,0.358054679865648,0.8941331676663479,13.02371901428583,0.0,0.0,,0.0
1,ii-svd-blend,0.2,120308,0.3,5,5,1.0,0.7486159979417081,0.9327321139797412,14.346551844328435,0.0,0.0,,0.0
5,ii-svd-blend,0,129498,0.646,5,5,1.0,0.7250311051089888,0.9861456032674127,13.135072130432615,0.0,0.0,,0.0
5,ii,,64100,0.444,5,5,1.0,0.3001057295908931,0.9797120692344223,13.7464252465794,0.0,0.0,,0.0
1,ii-svd-blend,0.2,121290,0.262,5,5,1.0,0.35863862729678614,1.0,13.135072130432615,0.0745029915903989,0.058823529411764705,17,0.058823529411764705
5,ii-svd-blend,0,131616,0.28700000000000003,5,5,1.0,0.35863153786985164,0.98285508189165,12.565748688506009,0.0,0.0,,0.0
1,ii-svd-blend,0.2,121386,0.23900000000000002,5,5,1.0,0.8712707633925786,1.0,14.169733851395918,0.0,0.0,,0.0
5,ii-svd-blend,0,134316,0.3,5,5,1.0,0.5251629336462051,0.9929888671656019,14.180960369793672,0.0,0.0,,0.0
5,ii,,64655,0.51,5,5,1.0,0.3021895625915207,0.9976939977103352,14.9964252465794,0.39774915688950274,0.5588235294117647,1,1.0
1,ii-svd-blend,0.2,121987,0.266,5,5,1.0,0.25655293881519436,0.9936676389117405,15.711763525616098,0.0,0.0,,0.0
1,ii-svd-blend,0.2,122710,0.325,5,5,1.0,0.5130335274377593,0.959845604216014,11.215622090756977,0.061570265120109366,0.05555555555555555,18,0.05555555555555555
5,ii-svd-blend,0,135223,0.524,5,5,1.0,0.8776154849411938,0.9819097608628474,13.569607253646886,0.0,0.0,,0.0
5,ii,,66455,0.558,5,5,1.0,0.4844085890987116,0.9916563141905661,11.90015721397125,0.0,0.0,,0.0
5,ii,,67608,0.214,5,5,1.0,0.5427871901281232,0.9875154565006291,14.596551844328435,0.0,0.0,,0.0
5,ii-svd-blend,0,136856,0.273,5,5,1.0,1.4043137960296208,0.8752035779582457,12.896298648830369,0.0,0.0,,0.0
5,ii,,68702,0.233,5,5,1.0,0.5039976502968939,0.9976203268568917,14.531086967542706,0.4226531321475787,0.5909090909090909,1,1.0
1,ii-svd-blend,0.2,123297,0.627,5,5,1.0,0.3020250431130093,1.0,14.2464252465794,0.0,0.0,,0.0
5,ii,,68836,0.262,5,5,1.0,1.5059905239067506,0.9143245322160813,14.41524229750988,0.0,0.0,,0.0
5,ii-svd-blend,0,137118,0.558,5,5,1.0,0.4961051240683355,0.9830467387302566,14.4964252465794,0.0,0.0,,0.0
